assay_chembl_id,document_chembl_id,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
CHEMBL5054068,CHEMBL5053507,CHEMBL5085952,=,=,CL,mL.min-1.kg-1,38.0,CLH,ml/min.kg,38.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5079993,=,=,CL,mL.min-1.kg-1,55.0,CLH,ml/min.kg,55.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5086531,=,=,CL,mL.min-1.kg-1,65.0,CLH,ml/min.kg,65.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5077453,=,=,CL,mL.min-1.kg-1,31.0,CLH,ml/min.kg,31.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5088117,=,=,CL,mL.min-1.kg-1,8.0,CLH,ml/min.kg,8.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5091824,=,=,CL,mL.min-1.kg-1,11.0,CLH,ml/min.kg,11.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5091507,=,=,CL,mL.min-1.kg-1,7.2,CLH,ml/min.kg,7.2
CHEMBL5054068,CHEMBL5053507,CHEMBL5082468,<,<,CL,mL.min-1.kg-1,5.0,CLH,ml/min.kg,5.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5085383,<,<,CL,mL.min-1.kg-1,5.0,CLH,ml/min.kg,5.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5084337,<,<,CL,mL.min-1.kg-1,5.0,CLH,ml/min.kg,5.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5091717,=,=,CL,mL.min-1.kg-1,19.0,CLH,ml/min.kg,19.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5081800,=,=,CL,mL.min-1.kg-1,14.0,CLH,ml/min.kg,14.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5094954,<,<,CL,mL.min-1.kg-1,5.0,CLH,ml/min.kg,5.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5091055,<,<,CL,mL.min-1.kg-1,5.0,CLH,ml/min.kg,5.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5091198,=,=,CL,mL.min-1.kg-1,8.0,CLH,ml/min.kg,8.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5077493,=,=,CL,mL.min-1.kg-1,7.0,CLH,ml/min.kg,7.0
CHEMBL5054068,CHEMBL5053507,CHEMBL5088526,=,=,CL,mL.min-1.kg-1,9.0,CLH,ml/min.kg,9.0
CHEMBL5054165,CHEMBL5053509,CHEMBL5081039,=,=,Stability,%,44.0,Stability,%,44.0
CHEMBL5054165,CHEMBL5053509,CHEMBL4591082,=,=,Stability,%,44.0,Stability,%,44.0
CHEMBL5054216,CHEMBL5053510,CHEMBL5077961,=,=,CL,mL.min-1.g-1,0.76,CLH,ml/min/g,0.76
CHEMBL5054303,CHEMBL5053512,CHEMBL5094725,,,Stability,%,,Stability,,
CHEMBL5054303,CHEMBL5053512,CHEMBL5074438,=,=,Stability,%,9.0,Stability,%,9.0
CHEMBL5054303,CHEMBL5053512,CHEMBL5074708,,,Stability,%,,Stability,,
CHEMBL5054303,CHEMBL5053512,CHEMBL3786449,=,=,Stability,%,58.0,Stability,%,58.0
CHEMBL5054303,CHEMBL5053512,CHEMBL5075119,=,=,Stability,%,75.0,Stability,%,75.0
CHEMBL5054303,CHEMBL5053512,CHEMBL5093440,=,=,Stability,%,13.0,Stability,%,13.0
CHEMBL5054303,CHEMBL5053512,CHEMBL5075046,=,=,Stability,%,24.0,Stability,%,24.0
CHEMBL5054303,CHEMBL5053512,CHEMBL5080354,=,=,Stability,%,52.0,Stability,%,52.0
CHEMBL5054303,CHEMBL5053512,CHEMBL5082474,=,=,Stability,%,52.0,Stability,%,52.0
CHEMBL5054303,CHEMBL5053512,CHEMBL5087175,=,=,Stability,%,54.0,Stability,%,54.0
CHEMBL5054303,CHEMBL5053512,CHEMBL4297458,=,=,Stability,%,82.0,Stability,%,82.0
CHEMBL5054595,CHEMBL5053527,CHEMBL4450922,=,=,T1/2,hr,0.4733,t1/2,min,28.4
CHEMBL5054595,CHEMBL5053527,CHEMBL5084596,=,=,T1/2,hr,0.3333,t1/2,min,20.0
CHEMBL5054595,CHEMBL5053527,CHEMBL5082666,=,=,T1/2,hr,0.3467,t1/2,min,20.8
CHEMBL5054651,CHEMBL5053528,CHEMBL5083464,=,=,T1/2,hr,2.883,t1/2,min,173.0
CHEMBL5054651,CHEMBL5053528,CHEMBL5087837,=,=,T1/2,hr,2.317,t1/2,min,139.0
CHEMBL5054651,CHEMBL5053528,CHEMBL5090608,=,=,T1/2,hr,3.033,t1/2,min,182.0
CHEMBL5054651,CHEMBL5053528,CHEMBL5086936,=,=,T1/2,hr,1.2,t1/2,min,72.0
CHEMBL5054651,CHEMBL5053528,CHEMBL5081833,=,=,T1/2,hr,0.2167,t1/2,min,13.0
CHEMBL5054651,CHEMBL5053528,CHEMBL5076239,=,=,T1/2,hr,0.2167,t1/2,min,13.0
CHEMBL5054651,CHEMBL5053528,CHEMBL5078118,=,=,T1/2,hr,0.25,t1/2,min,15.0
CHEMBL5054651,CHEMBL5053528,CHEMBL5087796,=,=,T1/2,hr,0.3333,t1/2,min,20.0
CHEMBL5054651,CHEMBL5053528,CHEMBL5077435,=,=,T1/2,hr,0.65,t1/2,min,39.0
CHEMBL5055078,CHEMBL5053547,CHEMBL5078676,=,=,T1/2,hr,1.737,t1/2,min,104.2
CHEMBL5055321,CHEMBL5053551,CHEMBL5090821,=,=,T1/2,hr,1.683,t1/2,min,101.0
CHEMBL5055321,CHEMBL5053551,CHEMBL5084336,=,=,T1/2,hr,1.383,t1/2,min,83.0
CHEMBL5055321,CHEMBL5053551,CHEMBL5075652,=,=,T1/2,hr,2.65,t1/2,min,159.0
CHEMBL5055321,CHEMBL5053551,CHEMBL5078180,=,=,T1/2,hr,1.267,t1/2,min,76.0
CHEMBL5055321,CHEMBL5053551,CHEMBL5074383,=,=,T1/2,hr,1.283,t1/2,min,77.0
CHEMBL5055324,CHEMBL5053551,CHEMBL5090821,=,=,CLH,mg/min/mL,14.0,CLH,mg/min/mL,14.0
CHEMBL5055324,CHEMBL5053551,CHEMBL5084336,=,=,CLH,mg/min/mL,16.0,CLH,mg/min/mL,16.0
CHEMBL5055324,CHEMBL5053551,CHEMBL5075652,=,=,CLH,mg/min/mL,8.0,CLH,mg/min/mL,8.0
CHEMBL5055324,CHEMBL5053551,CHEMBL5078180,=,=,CLH,mg/min/mL,18.0,CLH,mg/min/mL,18.0
CHEMBL5055324,CHEMBL5053551,CHEMBL5074383,=,=,CLH,mg/min/mL,17.0,CLH,mg/min/mL,17.0
CHEMBL5055456,CHEMBL5053556,CHEMBL5079947,=,=,T1/2,hr,23.1,t1/2,min,1386.0
CHEMBL5055456,CHEMBL5053556,CHEMBL5076703,=,=,T1/2,hr,2.31,t1/2,min,138.6
CHEMBL5055459,CHEMBL5053556,CHEMBL5079947,=,=,CL,mL.min-1.kg-1,1.3,CLH,ml/min.kg,1.3
CHEMBL5055459,CHEMBL5053556,CHEMBL5076703,=,=,CL,mL.min-1.kg-1,12.5,CLH,ml/min.kg,12.5
CHEMBL5055694,CHEMBL5055616,CHEMBL3657851,=,=,CL,mL.min-1.kg-1,19.0,CLH,ml/min.kg,19.0
CHEMBL5055694,CHEMBL5055616,CHEMBL3657932,=,=,CL,mL.min-1.kg-1,18.0,CLH,ml/min.kg,18.0
CHEMBL5055694,CHEMBL5055616,CHEMBL5082739,=,=,CL,mL.min-1.kg-1,16.0,CLH,ml/min.kg,16.0
CHEMBL5055694,CHEMBL5055616,CHEMBL3657939,=,=,CL,mL.min-1.kg-1,11.0,CLH,ml/min.kg,11.0
CHEMBL5055694,CHEMBL5055616,CHEMBL3657938,=,=,CL,mL.min-1.kg-1,8.5,CLH,ml/min.kg,8.5
CHEMBL5055694,CHEMBL5055616,CHEMBL3657855,=,=,CL,mL.min-1.kg-1,10.0,CLH,ml/min.kg,10.0
CHEMBL5055694,CHEMBL5055616,CHEMBL3662226,=,=,CL,mL.min-1.kg-1,6.7,CLH,ml/min.kg,6.7
CHEMBL5055694,CHEMBL5055616,CHEMBL5091342,=,=,CL,mL.min-1.kg-1,5.5,CLH,ml/min.kg,5.5
CHEMBL5055694,CHEMBL5055616,CHEMBL5081884,=,=,CL,mL.min-1.kg-1,4.8,CLH,ml/min.kg,4.8
CHEMBL5055694,CHEMBL5055616,CHEMBL5080891,=,=,CL,mL.min-1.kg-1,9.9,CLH,ml/min.kg,9.9
CHEMBL5055694,CHEMBL5055616,CHEMBL5071877,=,=,CL,mL.min-1.kg-1,9.9,CLH,ml/min.kg,9.9
CHEMBL5055694,CHEMBL5055616,CHEMBL5082321,=,=,CL,mL.min-1.kg-1,9.7,CLH,ml/min.kg,9.7
CHEMBL5055694,CHEMBL5055616,CHEMBL5080495,=,=,CL,mL.min-1.kg-1,8.6,CLH,ml/min.kg,8.6
CHEMBL5055694,CHEMBL5055616,CHEMBL5082131,=,=,CL,mL.min-1.kg-1,7.8,CLH,ml/min.kg,7.8
CHEMBL5055694,CHEMBL5055616,CHEMBL5079176,=,=,CL,mL.min-1.kg-1,17.0,CLH,ml/min.kg,17.0
CHEMBL5055694,CHEMBL5055616,CHEMBL5094715,=,=,CL,mL.min-1.kg-1,9.6,CLH,ml/min.kg,9.6
CHEMBL5055695,CHEMBL5055616,CHEMBL3657851,=,=,CL,mL.min-1.kg-1,17.0,CLH,ml/min.kg,17.0
CHEMBL5055695,CHEMBL5055616,CHEMBL3657932,=,=,CL,mL.min-1.kg-1,16.0,CLH,ml/min.kg,16.0
CHEMBL5055695,CHEMBL5055616,CHEMBL5082739,=,=,CL,mL.min-1.kg-1,6.7,CLH,ml/min.kg,6.7
CHEMBL5055695,CHEMBL5055616,CHEMBL3657939,=,=,CL,mL.min-1.kg-1,12.0,CLH,ml/min.kg,12.0
CHEMBL5055695,CHEMBL5055616,CHEMBL3657938,<,<,CL,mL.min-1.kg-1,6.2,CLH,ml/min.kg,6.2
CHEMBL5055695,CHEMBL5055616,CHEMBL3657855,=,=,CL,mL.min-1.kg-1,11.0,CLH,ml/min.kg,11.0
CHEMBL5055695,CHEMBL5055616,CHEMBL3662226,=,=,CL,mL.min-1.kg-1,15.0,CLH,ml/min.kg,15.0
CHEMBL5055695,CHEMBL5055616,CHEMBL5091342,<,<,CL,mL.min-1.kg-1,6.2,CLH,ml/min.kg,6.2
CHEMBL5055695,CHEMBL5055616,CHEMBL5081884,=,=,CL,mL.min-1.kg-1,15.0,CLH,ml/min.kg,15.0
CHEMBL5055695,CHEMBL5055616,CHEMBL5080891,=,=,CL,mL.min-1.kg-1,15.0,CLH,ml/min.kg,15.0
CHEMBL5055695,CHEMBL5055616,CHEMBL5082321,=,=,CL,mL.min-1.kg-1,15.0,CLH,ml/min.kg,15.0
CHEMBL5055695,CHEMBL5055616,CHEMBL5080495,=,=,CL,mL.min-1.kg-1,7.5,CLH,ml/min.kg,7.5
CHEMBL5055695,CHEMBL5055616,CHEMBL5082131,<,<,CL,mL.min-1.kg-1,6.2,CLH,ml/min.kg,6.2
CHEMBL5055695,CHEMBL5055616,CHEMBL5079176,=,=,CL,mL.min-1.kg-1,16.0,CLH,ml/min.kg,16.0
CHEMBL5055695,CHEMBL5055616,CHEMBL5094715,<,<,CL,mL.min-1.kg-1,6.2,CLH,ml/min.kg,6.2
CHEMBL5055748,CHEMBL5055619,CHEMBL3785736,=,=,CL,mL.min-1.kg-1,12.0,CLH,ml/min.kg,12.0
CHEMBL5055748,CHEMBL5055619,CHEMBL4863686,=,=,CL,mL.min-1.kg-1,5.6,CLH,ml/min.kg,5.6
CHEMBL5055748,CHEMBL5055619,CHEMBL5093753,=,=,CL,mL.min-1.kg-1,5.0,CLH,ml/min.kg,5.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5091195,=,=,CL,mL.min-1.kg-1,12.0,CLH,ml/min.kg,12.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5080698,=,=,CL,mL.min-1.kg-1,4.3,CLH,ml/min.kg,4.3
CHEMBL5055748,CHEMBL5055619,CHEMBL5084582,=,=,CL,mL.min-1.kg-1,10.0,CLH,ml/min.kg,10.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5092342,=,=,CL,mL.min-1.kg-1,14.0,CLH,ml/min.kg,14.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5088024,=,=,CL,mL.min-1.kg-1,14.0,CLH,ml/min.kg,14.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5094919,=,=,CL,mL.min-1.kg-1,15.0,CLH,ml/min.kg,15.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5084460,=,=,CL,mL.min-1.kg-1,11.0,CLH,ml/min.kg,11.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5093218,=,=,CL,mL.min-1.kg-1,16.0,CLH,ml/min.kg,16.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5076999,=,=,CL,mL.min-1.kg-1,6.0,CLH,ml/min.kg,6.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5081153,=,=,CL,mL.min-1.kg-1,8.0,CLH,ml/min.kg,8.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5089337,=,=,CL,mL.min-1.kg-1,9.5,CLH,ml/min.kg,9.5
CHEMBL5055748,CHEMBL5055619,CHEMBL4849329,=,=,CL,mL.min-1.kg-1,5.0,CLH,ml/min.kg,5.0
CHEMBL5055748,CHEMBL5055619,CHEMBL5076509,=,=,CL,mL.min-1.kg-1,4.3,CLH,ml/min.kg,4.3
CHEMBL5055758,CHEMBL5055619,CHEMBL5089337,=,=,Stability,%,76.0,Stability,%,76.0
CHEMBL5055767,CHEMBL5055619,CHEMBL4863686,=,=,CL,mL.min-1.kg-1,6.7,CLH,ml/min.kg,6.7
CHEMBL5055767,CHEMBL5055619,CHEMBL5093753,=,=,CL,mL.min-1.kg-1,7.9,CLH,ml/min.kg,7.9
CHEMBL5055767,CHEMBL5055619,CHEMBL4870870,=,=,CL,mL.min-1.kg-1,11.0,CLH,ml/min.kg,11.0
CHEMBL5055767,CHEMBL5055619,CHEMBL5091060,<,<,CL,mL.min-1.kg-1,6.2,CLH,ml/min.kg,6.2
CHEMBL5055767,CHEMBL5055619,CHEMBL5094919,=,=,CL,mL.min-1.kg-1,14.0,CLH,ml/min.kg,14.0
CHEMBL5055767,CHEMBL5055619,CHEMBL4849329,<,<,CL,mL.min-1.kg-1,6.2,CLH,ml/min.kg,6.2
CHEMBL5055820,CHEMBL5055621,CHEMBL5086274,=,=,CL,mL.min-1.kg-1,43.33,CLH,l/hr.kg,2.6
CHEMBL5055820,CHEMBL5055621,CHEMBL1628690,=,=,CL,mL.min-1.kg-1,23.33,CLH,l/hr.kg,1.4
CHEMBL5055820,CHEMBL5055621,CHEMBL1823817,=,=,CL,mL.min-1.kg-1,20.0,CLH,l/hr.kg,1.2
CHEMBL5055820,CHEMBL5055621,CHEMBL3545108,=,=,CL,mL.min-1.kg-1,20.0,CLH,l/hr.kg,1.2
CHEMBL5055820,CHEMBL5055621,CHEMBL1222883,=,=,CL,mL.min-1.kg-1,5.0,CLH,l/hr.kg,0.3
CHEMBL5055820,CHEMBL5055621,CHEMBL5087215,=,=,CL,mL.min-1.kg-1,883.33,CLH,l/hr.kg,53.0
CHEMBL5055820,CHEMBL5055621,CHEMBL3952549,=,=,CL,mL.min-1.kg-1,26.67,CLH,l/hr.kg,1.6
CHEMBL5055820,CHEMBL5055621,CHEMBL377219,=,=,CL,mL.min-1.kg-1,16.67,CLH,l/hr.kg,1.0
CHEMBL5055820,CHEMBL5055621,CHEMBL437703,=,=,CL,mL.min-1.kg-1,75.0,CLH,l/hr.kg,4.5
CHEMBL5055820,CHEMBL5055621,CHEMBL1094153,=,=,CL,mL.min-1.kg-1,7.833,CLH,l/hr.kg,0.47
CHEMBL5055820,CHEMBL5055621,CHEMBL2338352,=,=,CL,mL.min-1.kg-1,283.33,CLH,l/hr.kg,17.0
CHEMBL5055833,CHEMBL5055621,CHEMBL5086274,=,=,CL,mL.min-1.kg-1,14.17,CLH,l/hr.kg,0.85
CHEMBL5055923,CHEMBL5055622,CHEMBL5080685,,,Stability,%,,Stability,,
CHEMBL5056056,CHEMBL5055627,CHEMBL5069975,=,=,Stability,%,94.0,Stability,%,94.0
CHEMBL5056056,CHEMBL5055627,CHEMBL5074843,=,=,Stability,%,86.0,Stability,%,86.0
CHEMBL5056056,CHEMBL5055627,CHEMBL5078262,=,=,Stability,%,97.0,Stability,%,97.0
CHEMBL5056058,CHEMBL5055627,CHEMBL5069975,>,>,CL,mL.min-1.g-1,768.0,CLH,microL/min/mg,768.0
CHEMBL5056058,CHEMBL5055627,CHEMBL5074843,>,>,CL,mL.min-1.g-1,768.0,CLH,microL/min/mg,768.0
CHEMBL5056058,CHEMBL5055627,CHEMBL5078262,>,>,CL,mL.min-1.g-1,768.0,CLH,microL/min/mg,768.0
CHEMBL5056080,CHEMBL5055628,CHEMBL5080680,=,=,T1/2,hr,89.0,t1/2,hr,89.0
CHEMBL5056080,CHEMBL5055628,CHEMBL5082180,=,=,T1/2,hr,145.0,t1/2,hr,145.0
CHEMBL5056080,CHEMBL5055628,CHEMBL498271,=,=,T1/2,hr,30.0,t1/2,hr,30.0
CHEMBL5056137,CHEMBL5055629,CHEMBL5093243,=,=,T1/2,hr,1.805,t1/2,min,108.3
CHEMBL5056137,CHEMBL5055629,CHEMBL4170630,=,=,T1/2,hr,1.04,t1/2,min,62.4
CHEMBL5056138,CHEMBL5055629,CHEMBL5093243,=,=,CL,mL.min-1.g-1,12.8,CL,uL/min/mg,12.8
CHEMBL5056138,CHEMBL5055629,CHEMBL4170630,=,=,CL,mL.min-1.g-1,25.5,CL,uL/min/mg,25.5
CHEMBL5056194,CHEMBL5055630,CHEMBL5083520,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL5056194,CHEMBL5055630,CHEMBL67,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL5056194,CHEMBL5055630,CHEMBL5089454,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL5056195,CHEMBL5055630,CHEMBL5083520,=,=,Stability,%,75.9,Stability,%,75.9
CHEMBL5056195,CHEMBL5055630,CHEMBL67,=,=,Stability,%,75.6,Stability,%,75.6
CHEMBL5056195,CHEMBL5055630,CHEMBL5089454,=,=,Stability,%,47.7,Stability,%,47.7
CHEMBL5056196,CHEMBL5055630,CHEMBL5083520,=,=,Stability,%,55.5,Stability,%,55.5
CHEMBL5056196,CHEMBL5055630,CHEMBL67,=,=,Stability,%,54.1,Stability,%,54.1
CHEMBL5056196,CHEMBL5055630,CHEMBL5089454,=,=,Stability,%,26.3,Stability,%,26.3
CHEMBL5056197,CHEMBL5055630,CHEMBL5083520,=,=,Stability,%,37.5,Stability,%,37.5
CHEMBL5056197,CHEMBL5055630,CHEMBL67,=,=,Stability,%,26.1,Stability,%,26.1
CHEMBL5056197,CHEMBL5055630,CHEMBL5089454,=,=,Stability,%,12.5,Stability,%,12.5
CHEMBL5056198,CHEMBL5055630,CHEMBL5083520,=,=,Stability,%,30.1,Stability,%,30.1
CHEMBL5056198,CHEMBL5055630,CHEMBL67,=,=,Stability,%,15.4,Stability,%,15.4
CHEMBL5056198,CHEMBL5055630,CHEMBL5089454,=,=,Stability,%,9.2,Stability,%,9.2
CHEMBL5056199,CHEMBL5055630,CHEMBL5083520,=,=,T1/2,hr,0.8617,t1/2,min,51.7
CHEMBL5056199,CHEMBL5055630,CHEMBL67,=,=,T1/2,hr,0.5417,t1/2,min,32.5
CHEMBL5056199,CHEMBL5055630,CHEMBL5089454,=,=,T1/2,hr,0.445,t1/2,min,26.7
CHEMBL5056370,CHEMBL5055636,CHEMBL5092023,=,=,T1/2,hr,4.0,t1/2,hr,4.0
CHEMBL5056373,CHEMBL5055636,CHEMBL5092023,,,Stability,%,,Stability,,
CHEMBL5056374,CHEMBL5055636,CHEMBL5082292,=,=,Stability,%,75.0,Stability,%,75.0
CHEMBL5056375,CHEMBL5055636,CHEMBL5082292,,,Stability,%,,Stability,,
CHEMBL5056412,CHEMBL5055639,CHEMBL483,>,>,IC50,nM,50000.0,IC50,uM,50.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5085308,=,=,IC50,nM,70800.0,IC50,uM,70.8
CHEMBL5056412,CHEMBL5055639,CHEMBL5086954,=,=,IC50,nM,33200.0,IC50,uM,33.2
CHEMBL5056412,CHEMBL5055639,CHEMBL5092657,=,=,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5089390,=,=,IC50,nM,22000.0,IC50,uM,22.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5082501,=,=,IC50,nM,110000.0,IC50,uM,110.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5084207,=,=,IC50,nM,21900.0,IC50,uM,21.9
CHEMBL5056412,CHEMBL5055639,CHEMBL5094058,=,=,IC50,nM,2390.0,IC50,uM,2.39
CHEMBL5056412,CHEMBL5055639,CHEMBL5094673,=,=,IC50,nM,84900.0,IC50,uM,84.9
CHEMBL5056412,CHEMBL5055639,CHEMBL5080093,=,=,IC50,nM,27100.0,IC50,uM,27.1
CHEMBL5056412,CHEMBL5055639,CHEMBL5069441,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5090989,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5080846,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5073369,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5092626,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056412,CHEMBL5055639,CHEMBL5084257,=,=,IC50,nM,21700.0,IC50,uM,21.7
CHEMBL5056413,CHEMBL5055639,CHEMBL483,=,=,IC50,nM,45800.0,IC50,uM,45.8
CHEMBL5056413,CHEMBL5055639,CHEMBL5085308,=,=,IC50,nM,53300.0,IC50,uM,53.3
CHEMBL5056413,CHEMBL5055639,CHEMBL5086954,=,=,IC50,nM,50000.0,IC50,uM,50.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5092657,=,=,IC50,nM,52900.0,IC50,uM,52.9
CHEMBL5056413,CHEMBL5055639,CHEMBL5089390,=,=,IC50,nM,54900.0,IC50,uM,54.9
CHEMBL5056413,CHEMBL5055639,CHEMBL5082501,=,=,IC50,nM,58000.0,IC50,uM,58.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5084207,>,>,IC50,nM,50000.0,IC50,uM,50.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5094058,=,=,IC50,nM,18700.0,IC50,uM,18.7
CHEMBL5056413,CHEMBL5055639,CHEMBL5094673,=,=,IC50,nM,54800.0,IC50,uM,54.8
CHEMBL5056413,CHEMBL5055639,CHEMBL5080093,=,=,IC50,nM,27000.0,IC50,uM,27.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5069441,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5090989,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5080846,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5073369,=,=,IC50,nM,12000.0,IC50,uM,12.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5092626,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056413,CHEMBL5055639,CHEMBL5084257,>,>,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL5056416,CHEMBL5055639,CHEMBL483,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5085308,=,=,T1/2,hr,0.7,t1/2,min,42.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5086954,=,=,T1/2,hr,0.8167,t1/2,min,49.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5092657,=,=,T1/2,hr,0.2167,t1/2,min,13.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5089390,=,=,T1/2,hr,0.2167,t1/2,min,13.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5082501,=,=,T1/2,hr,0.7,t1/2,min,42.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5084207,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5094058,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5094673,=,=,T1/2,hr,1.567,t1/2,min,94.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5080093,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5069441,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5090989,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5080846,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5073369,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5092626,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056416,CHEMBL5055639,CHEMBL5084257,>,>,T1/2,hr,2.0,t1/2,min,120.0
CHEMBL5056427,CHEMBL5055639,CHEMBL5094673,>=,>=,Ratio,,3.0,Ratio,,3.0
CHEMBL5056444,CHEMBL5055640,CHEMBL5089882,=,=,T1/2,hr,1.982,t1/2,min,118.9
CHEMBL5056444,CHEMBL5055640,CHEMBL11,=,=,T1/2,hr,1.475,t1/2,min,88.5
CHEMBL5056445,CHEMBL5055640,CHEMBL5089882,=,=,CLH,uL,58.3,CLH,uL,58.3
CHEMBL5056445,CHEMBL5055640,CHEMBL11,=,=,CL,mL.min-1.g-1,7.8,CLH,uL/min.mg,7.8
CHEMBL5056771,CHEMBL5055645,CHEMBL5314341,>,>,Drug degradation,%,85.0,Drug degradation,%,85.0
CHEMBL5056771,CHEMBL5055645,CHEMBL5076308,,,Stability,%,,Stability,,
CHEMBL5057646,CHEMBL5055669,CHEMBL5075511,=,=,Drug degradation,%,100.0,Drug degradation,%,100.0
CHEMBL5057654,CHEMBL5055669,CHEMBL5071478,>,>,Stability,%,75.0,Stability,%,75.0
CHEMBL5057656,CHEMBL5055669,CHEMBL5075511,,,Stability,%,,Stability,,
CHEMBL5057656,CHEMBL5055669,CHEMBL5080381,,,Stability,%,,Stability,,
CHEMBL5058001,CHEMBL5055685,CHEMBL5085580,=,=,K,/min,0.00261,K,/min,0.0026100000000000003
CHEMBL5058001,CHEMBL5055685,CHEMBL5091825,=,=,K,/min,0.015,K,/min,0.015
CHEMBL5096738,CHEMBL5096153,CHEMBL5196529,>,>,Stability,%,80.0,Stability,%,80.0
CHEMBL5096738,CHEMBL5096153,CHEMBL5203553,>,>,Stability,%,80.0,Stability,%,80.0
CHEMBL5096738,CHEMBL5096153,CHEMBL5196285,>,>,Stability,%,80.0,Stability,%,80.0
CHEMBL5096738,CHEMBL5096153,CHEMBL5192579,>,>,Stability,%,80.0,Stability,%,80.0
CHEMBL5096738,CHEMBL5096153,CHEMBL5185325,>,>,Stability,%,80.0,Stability,%,80.0
CHEMBL5096738,CHEMBL5096153,CHEMBL5172757,>,>,Stability,%,80.0,Stability,%,80.0
CHEMBL5097461,CHEMBL5096172,CHEMBL5195738,=,=,CLH,uL/min,3.6,CLH,uL/min,3.6
